Unique,Parcel_ID,Land_Use,Property_Address,Property_City,Sale_Date,Sale_Price,Sold_As_Vacant,Multiple_Parcels_Involved_in_Sale,Acreage,Tax_District,Neighborhood,Land_Value,Building_Value,Total_Value,Finished_Area,Foundation_Type,Year_Built,Exterior_Wall,Grade,Bedrooms,Full_Bath,Half_Bath
34984,073 01 0 037.00,SINGLE FAMILY,2022  OLGA AVE,NASHVILLE,2015-07-29,300000,f,f,0.28,URBAN SERVICES DISTRICT,7329,45600,218400,264000,1918,PT BSMT,1949,BRICK/FRAME,C,5,3,0
34985,073 01 0 072.00,SINGLE FAMILY,1928  RIVERWOOD DR,NASHVILLE,2015-07-30,345000,f,f,0.36,URBAN SERVICES DISTRICT,7329,45600,113900,159500,1688,FULL BSMT,1923,FRAME,C,3,2,0
34986,073 01 0 120.00,SINGLE FAMILY,2104  FREMONT AVE,NASHVILLE,2015-07-10,240000,f,f,0.26,URBAN SERVICES DISTRICT,7329,36500,107700,148500,1276,CRAWL,1948,BRICK,C,2,1,0
34987,073 01 0 150.00,SINGLE FAMILY,2107  AVALON DR,NASHVILLE,2015-07-31,215000,f,f,0.36,URBAN SERVICES DISTRICT,7329,36500,114700,157300,1696,CRAWL,1948,BRICK,C,3,2,0
34988,073 05 0 125.00,SINGLE FAMILY,2318  SHADOW LN,NASHVILLE,2015-07-13,195000,f,f,0.26,URBAN SERVICES DISTRICT,7329,36500,108700,145800,1330,CRAWL,1953,FRAME,C,2,1,0
34989,073 05 0 154.00,SINGLE FAMILY,2310  DEMARIUS DR,NASHVILLE,2015-07-17,170000,f,f,0.43,URBAN SERVICES DISTRICT,7329,36500,133300,169800,1936,CRAWL,1952,BRICK,C,6,2,0
34990,073 09 0 020.00,SINGLE FAMILY,2400  SANDY DR,NASHVILLE,2015-07-14,192900,f,f,0.48,URBAN SERVICES DISTRICT,7329,40000,86800,126800,1734,CRAWL,1954,BRICK,C,3,1,1
34991,073 09 0 046.00,SINGLE FAMILY,2404  GREGORY DR,NASHVILLE,2015-07-10,180000,f,f,0.38,URBAN SERVICES DISTRICT,7329,36500,77900,118300,1468,CRAWL,1954,BRICK,C,3,2,0
34992,073 09 0 046.00,SINGLE FAMILY,2404  GREGORY DR,NASHVILLE,2015-07-27,210000,f,f,0.38,URBAN SERVICES DISTRICT,7329,36500,77900,118300,1468,CRAWL,1954,BRICK,C,3,2,0
34993,073 09 0 150.00,SINGLE FAMILY,2007  UPLAND DR,NASHVILLE,2015-07-01,210000,f,f,0.24,URBAN SERVICES DISTRICT,7331,32000,139300,171300,2184,FULL BSMT,1961,BRICK,C,3,2,0
34994,073 09 0 175.00,SINGLE FAMILY,1803  GUEST DR,NASHVILLE,2015-07-27,185000,f,f,0.46,URBAN SERVICES DISTRICT,7331,32000,159800,191800,1885,CRAWL,1961,BRICK,C,3,1,1
34995,073 09 0 268.00,ZERO LOT LINE,2348  COOPER TER,NASHVILLE,2015-07-30,61000,f,f,0.21,URBAN SERVICES DISTRICT,7329,15000,29200,44200,744,CRAWL,1984,BRICK,C,2,1,0
34996,073 13 0 045.00,SINGLE FAMILY,2400  PORTER RD,NASHVILLE,2015-07-01,184000,f,f,0.48,URBAN SERVICES DISTRICT,3626,33800,132100,165900,1696,CRAWL,1950,BRICK,C,3,3,0
34997,073 13 0 045.00,SINGLE FAMILY,2400  PORTER RD,NASHVILLE,2015-07-13,216000,f,f,0.48,URBAN SERVICES DISTRICT,3626,33800,132100,165900,1696,CRAWL,1950,BRICK,C,3,3,0
34998,073 13 0 106.00,DUPLEX,2603 A  TRAUGHBER DR,NASHVILLE,2015-07-20,302000,f,f,0.53,URBAN SERVICES DISTRICT,7331,35200,160800,196000,1875,FULL BSMT,1954,BRICK,C,3,2,0
34999,073 13 0 107.00,SINGLE FAMILY,2601  TRAUGHBER DR,NASHVILLE,2015-07-15,220000,f,f,0.57,URBAN SERVICES DISTRICT,7331,35200,312100,347300,2596,CRAWL,2016,FRAME,B,4,2,1
35000,073 13 0 197.00,SINGLE FAMILY,1607  LETHIA DR,NASHVILLE,2015-07-08,233000,f,f,0.3,URBAN SERVICES DISTRICT,3626,29900,123800,153700,1120,CRAWL,1951,BRICK,C,3,1,1
35001,073 13 0 219.00,SINGLE FAMILY,2011  FORREST GREEN DR,NASHVILLE,2015-07-29,275000,f,f,0.26,URBAN SERVICES DISTRICT,7331,32000,123400,155400,2400,FULL BSMT,1964,BRICK,C,3,2,0
35002,082 03 0 027.00,SINGLE FAMILY,1010  JOSEPH AVE,NASHVILLE,2015-07-29,207500,f,f,0.16,URBAN SERVICES DISTRICT,2026,27000,175100,202100,1768,CRAWL,2008,BRICK,C,4,3,0
35003,082 03 0 185.00,SINGLE FAMILY,1120  STOCKELL ST,NASHVILLE,2015-07-31,375000,f,f,0.19,URBAN SERVICES DISTRICT,2026,27000,203200,230200,2260.92505,PT BSMT,1935,FRAME,C,3,3,0
35004,082 03 0 237.00,DUPLEX,1010  MERIDIAN ST,NASHVILLE,2015-07-17,194000,f,f,0.19,URBAN SERVICES DISTRICT,2026,27000,60500,87500,1286,PT BSMT,1930,FRAME,C,4,2,0
35005,082 03 0 253.00,SINGLE FAMILY,1120  MERIDIAN ST,NASHVILLE,2015-07-31,125000,f,f,0.19,URBAN SERVICES DISTRICT,2026,27000,66600,93700,1822.40002,CRAWL,1920,FRAME,C,4,1,0
35006,082 03 0 447.00,SINGLE FAMILY,1101  LISCHEY AVE,NASHVILLE,2015-07-31,290000,f,f,0.23,URBAN SERVICES DISTRICT,2026,27000,236600,263600,3262,CRAWL,1930,FRAME,C,6,2,1
35007,082 04 0 025.00,SINGLE FAMILY,1105  N 6TH ST,NASHVILLE,2015-07-20,145000,f,f,0.16,URBAN SERVICES DISTRICT,2026,27000,40200,67200,1432,CRAWL,1933,FRAME,C,4,1,0
35008,082 04 0 317.00,SINGLE FAMILY,808  PETWAY AVE,NASHVILLE,2015-07-24,163000,f,f,0.25,URBAN SERVICES DISTRICT,3628,35000,121400,156400,1115,CRAWL,1941,FRAME,C,3,2,0
35009,082 07 0 050.00,SINGLE FAMILY,805  N 2ND ST,NASHVILLE,2015-07-13,235000,f,f,0.2,URBAN SERVICES DISTRICT,2026,27000,103600,137700,1116,CRAWL,1935,FRAME,C,2,1,0
35010,082 07 0 190.00,ZERO LOT LINE,735  JOSEPH AVE,NASHVILLE,2015-07-24,160000,f,f,0.09,URBAN SERVICES DISTRICT,2026,20000,25700,45700,1121,CRAWL,1963,BRICK,C,3,1,0
35011,082 08 0 094.00,SINGLE FAMILY,832  SEYMOUR AVE,NASHVILLE,2015-07-02,190000,f,f,0.21,URBAN SERVICES DISTRICT,3628,35000,45900,85800,1036,CRAWL,1946,FRAME,D,3,1,0
35013,082 12 0 147.00,SINGLE FAMILY,200  MYRTLE ST,NASHVILLE,2015-07-30,210000,f,f,0.2,URBAN SERVICES DISTRICT,1926,24000,104600,128600,1091,CRAWL,1923,FRAME,C,2,1,0
35014,082 12 0 177.00,SINGLE FAMILY,924  MARINA ST,NASHVILLE,2015-07-03,155000,f,f,0.2,URBAN SERVICES DISTRICT,1926,24000,238100,262100,2178,FULL BSMT,2016,FRAME,B,5,2,1
35039,082 15 0 229.00,SINGLE FAMILY,513  FATHERLAND ST,NASHVILLE,2015-07-31,503000,f,f,0.19,URBAN SERVICES DISTRICT,2326,125000,305000,430000,2933,CRAWL,2013,FRAME,C,3,3,0
35043,083 01 0 238.00,DUPLEX,1025  PETWAY AVE,NASHVILLE,2015-07-08,205000,f,f,0.28,URBAN SERVICES DISTRICT,3628,35000,86300,121300,1404,CRAWL,1980,BRICK,C,4,2,0
35044,083 01 0 256.00,SINGLE FAMILY,1004  PETWAY AVE,NASHVILLE,2015-07-30,185000,f,f,0.16,URBAN SERVICES DISTRICT,3628,35000,173900,212600,1868,PT BSMT,1948,BRICK,C,3,2,0
35045,083 01 0 323.00,SINGLE FAMILY,1110  N 14TH ST,NASHVILLE,2015-07-24,215000,f,f,0.28,URBAN SERVICES DISTRICT,2726,66300,104100,170400,894,CRAWL,1948,FRAME/STONE,C,2,1,0
35046,083 01 0 404.00,SINGLE FAMILY,1124  GRANADA AVE,NASHVILLE,2015-07-22,275000,f,f,0.15,URBAN SERVICES DISTRICT,2726,60300,141300,201600,1212,PT BSMT,1930,FRAME,C,3,1,0
35047,083 01 0 440.00,DUPLEX,920  GRANADA AVE,NASHVILLE,2015-07-02,190000,f,f,0.16,URBAN SERVICES DISTRICT,3628,26000,81700,107700,1376,CRAWL,1975,BRICK,C,2,2,0
35048,083 02 0 074.00,SINGLE FAMILY,1431  ROBERTS AVE,NASHVILLE,2015-07-06,225000,f,f,0.2,URBAN SERVICES DISTRICT,2726,60300,131600,191900,1403,CRAWL,1910,FRAME,C,3,1,0
35049,083 02 0 147.00,SINGLE FAMILY,1007  N 16TH ST,NASHVILLE,2015-07-15,250000,f,f,0.19,URBAN SERVICES DISTRICT,2726,60300,200300,272000,1642.80002,PT BSMT,1935,STONE,C,3,2,0
35050,083 02 0 188.00,SINGLE FAMILY,1608  DOUGLAS AVE,NASHVILLE,2015-07-31,395900,f,f,0.18,URBAN SERVICES DISTRICT,2726,45000,219300,271700,1592,CRAWL,1935,FRAME,C,3,2,0
35051,083 02 0 216.00,SINGLE FAMILY,57  CREIGHTON AVE,NASHVILLE,2015-07-02,409000,f,f,0.12,URBAN SERVICES DISTRICT,3627,23000,235600,258600,2029.25,CRAWL,2015,FRAME,B,3,2,1
35053,083 03 0 157.00,SINGLE FAMILY,1202  RIVERSIDE DR,NASHVILLE,2015-07-01,239000,f,f,0.2,URBAN SERVICES DISTRICT,3627,25000,157400,183700,1654,FULL BSMT,1932,BRICK,C,4,2,0
35054,083 03 0 363.00,SINGLE FAMILY,109 A  CREIGHTON AVE,NASHVILLE,2015-07-30,415000,f,f,0.14,URBAN SERVICES DISTRICT,3627,25000,270400,295400,2244,CRAWL,2015,FRAME,B,3,2,1
35056,083 04 0 120.00,CHURCH,2329  CARTER AVE,NASHVILLE,2015-07-27,325000,f,t,0.72,URBAN SERVICES DISTRICT,3626,31200,495500,547100,9180,TYPICAL,1975,BRICK,TCC,0,0,0
35059,083 04 0 185.00,SINGLE FAMILY,1106  PRESTON DR,NASHVILLE,2015-07-14,199900,f,f,0.26,URBAN SERVICES DISTRICT,3626,27600,90300,117900,1256,CRAWL,1954,BRICK,C,3,1,0
35060,083 04 0 286.00,SINGLE FAMILY,1415  PRESTON DR,NASHVILLE,2015-07-09,309000,f,f,0.3,URBAN SERVICES DISTRICT,3626,29900,149600,179500,1617.23999,FULL BSMT,1987,BRICK/FRAME,C,4,2,0
35064,083 05 0 066.00,SINGLE FAMILY,1008  CHICAMAUGA AVE,NASHVILLE,2015-07-07,312000,f,f,0.17,URBAN SERVICES DISTRICT,3628,35000,140700,183500,1294,FULL BSMT,1899,FRAME,C,3,2,0
35065,083 05 0 174.00,DUPLEX,1028  MANSFIELD ST,NASHVILLE,2015-07-31,155000,f,f,0.21,URBAN SERVICES DISTRICT,1926,35000,81500,116500,1431,SLAB,1985,BRICK,C,4,2,0
35066,083 05 0 271.00,SINGLE FAMILY,701  N 12TH ST,NASHVILLE,2015-07-30,385000,f,f,0.33,URBAN SERVICES DISTRICT,2726,66000,249300,326300,1922,PT BSMT,1899,BRICK,C,3,1,0
35067,083 05 0 311.00,SINGLE FAMILY,1203  CALVIN AVE,NASHVILLE,2015-07-14,539000,f,f,0.17,URBAN SERVICES DISTRICT,2326,100000,317400,417400,2272,CRAWL,1920,FRAME,B,4,2,0
35068,083 05 0 388.00,SINGLE FAMILY,1412  EASTLAND AVE,NASHVILLE,2015-07-30,505900,f,f,0.3,URBAN SERVICES DISTRICT,2326,110000,311100,428100,2294.5,PT BSMT,1937,BRICK,B,3,2,0
35069,083 06 0 187.00,SINGLE FAMILY,210  FALL ST,NASHVILLE,2015-07-17,190000,f,f,0.15,URBAN SERVICES DISTRICT,2726,54300,411600,465900,2702.40002,CRAWL,1920,FRAME,B,3,3,0
35070,083 06 0 404.00,SINGLE FAMILY,2011  HACKBERRY LN,NASHVILLE,2015-07-15,200000,f,f,0.35,URBAN SERVICES DISTRICT,2726,45000,174600,227000,2223,CRAWL,1950,FRAME,C,2,1,0
35071,083 07 0 065.00,SINGLE FAMILY,812  MCCARN ST,NASHVILLE,2015-07-24,169000,f,f,0.16,URBAN SERVICES DISTRICT,2726,33800,89100,122900,768,CRAWL,1961,FRAME,D,2,1,0
35072,083 07 0 288.00,SINGLE FAMILY,2114  EASTLAND AVE,NASHVILLE,2015-07-14,444385,f,f,0.28,URBAN SERVICES DISTRICT,2726,40500,250900,291400,2107.89001,PT BSMT,1941,BRICK,C,3,3,0
35077,083 08 0 058.00,SINGLE FAMILY,2425  EASTLAND AVE,NASHVILLE,2015-07-24,500000,f,f,1.99,URBAN SERVICES DISTRICT,3629,49500,332300,381800,3410,PT BSMT,1967,BRICK,C,4,3,0
35078,083 08 0 112.00,SINGLE FAMILY,920  MITCHELL RD,NASHVILLE,2015-07-31,275000,f,f,0.28,URBAN SERVICES DISTRICT,3629,35000,136700,174400,1264,CRAWL,1955,BRICK,C,3,1,0
35079,083 08 0 113.00,SINGLE FAMILY,918  MITCHELL RD,NASHVILLE,2015-07-17,295000,f,f,0.28,URBAN SERVICES DISTRICT,3629,35000,171200,206200,1600,CRAWL,1956,BRICK,C,3,2,0
35080,083 08 0 123.00,DUPLEX,927  POTTER LN,NASHVILLE,2015-07-31,161000,f,f,0.22,URBAN SERVICES DISTRICT,3629,35000,78100,116300,1544,CRAWL,1962,BRICK,C,3,2,0
35081,083 08 0 232.00,SINGLE FAMILY,911  PRESTON DR,NASHVILLE,2015-07-17,219000,f,f,0.5,URBAN SERVICES DISTRICT,3629,40000,112500,154100,1092,CRAWL,1990,BRICK,C,3,2,0
35082,083 09 0 295.00,SINGLE FAMILY,1402  ORDWAY PL,NASHVILLE,2015-07-06,670000,f,f,0.34,URBAN SERVICES DISTRICT,2326,102000,507400,623700,3576.06995,PT BSMT,1925,BRICK,B,9,3,1
35084,083 10 0 037.00,SINGLE FAMILY,1623  ORDWAY PL,NASHVILLE,2015-07-27,292700,f,f,0.13,URBAN SERVICES DISTRICT,2326,85000,102500,187500,1136,PT BSMT,1945,FRAME,C,2,1,0
35085,083 11 0 017.00,SINGLE FAMILY,601  SKYVIEW DR,NASHVILLE,2015-07-02,446500,f,f,0.34,URBAN SERVICES DISTRICT,2726,45000,295100,340100,2156,CRAWL,1954,BRICK,C,3,2,0
35086,083 11 0 128.00,SINGLE FAMILY,2402  BARCLAY DR,NASHVILLE,2015-07-29,285900,f,f,0.36,URBAN SERVICES DISTRICT,3629,35000,182900,217900,1667,CRAWL,1955,BRICK,C,3,1,1
35087,083 11 0 152.00,SINGLE FAMILY,2408  CHAPMAN DR,NASHVILLE,2015-07-08,180000,f,f,0.36,URBAN SERVICES DISTRICT,3629,35000,118400,153400,1277,FULL BSMT,1956,BRICK,C,3,1,0
35089,083 13 0 059.00,SINGLE FAMILY,109  S 13TH ST,NASHVILLE,2015-07-14,385000,f,f,0.18,URBAN SERVICES DISTRICT,2326,100000,215200,315200,1406,FULL BSMT,1915,FRAME,B,3,1,1
35090,083 13 0 369.00,SINGLE FAMILY,1504  HOLLY ST,NASHVILLE,2015-07-07,325000,f,f,0.17,URBAN SERVICES DISTRICT,2326,85000,201800,288700,1434,CRAWL,1920,FRAME,B,2,1,0
35091,083 13 0 454.00,SINGLE FAMILY,1600  LILLIAN ST,NASHVILLE,2015-07-02,390000,f,f,0.17,URBAN SERVICES DISTRICT,2326,85000,179100,264100,2083,PT BSMT,1910,FRAME,C,3,2,0
35095,083 14 0 140.00,SINGLE FAMILY,1804  RUSSELL ST,NASHVILLE,2015-07-13,359000,f,f,0.18,URBAN SERVICES DISTRICT,2326,85000,188700,282300,1459.5,CRAWL,1923,FRAME,B,3,1,0
35096,083 14 0 233.00,SINGLE FAMILY,1614  LILLIAN ST,NASHVILLE,2015-07-30,526500,f,f,0.17,URBAN SERVICES DISTRICT,2326,85000,299700,397100,2192,CRAWL,1930,BRICK,B,3,2,1
35097,083 14 0 244.00,SINGLE FAMILY,1621  BOSCOBEL ST,NASHVILLE,2015-07-01,215000,f,f,0.2,URBAN SERVICES DISTRICT,2326,85000,117600,202600,1103,CRAWL,1923,FRAME,C,3,1,0
35098,083 14 0 283.00,SINGLE FAMILY,1809  BOSCOBEL ST,NASHVILLE,2015-07-28,549900,f,f,0.18,URBAN SERVICES DISTRICT,2326,85000,303300,396800,2640,CRAWL,1923,FRAME,B,3,3,1
35100,083 15 0 060.00,SINGLE FAMILY,2815  PADEN DR,NASHVILLE,2015-07-16,200000,f,f,0.29,URBAN SERVICES DISTRICT,3629,35000,102300,141100,1150,CRAWL,1963,BRICK,C,2,1,0
35101,084 09 0 008.00,DUPLEX,815  BETH DR,NASHVILLE,2015-07-29,193000,f,f,0.27,URBAN SERVICES DISTRICT,3629,35000,127300,162300,2112,CRAWL,1970,BRICK,C,4,2,2
35104,094 01 0 236.00,SINGLE FAMILY,702  S 14TH ST,NASHVILLE,2015-07-17,342500,f,f,0.18,URBAN SERVICES DISTRICT,2328,25000,182500,213800,1439.67999,CRAWL,1950,FRAME,C,3,2,0
35105,094 01 0 356.00,SINGLE FAMILY,1426  FULTON ST,NASHVILLE,2015-07-27,121500,f,f,0.17,URBAN SERVICES DISTRICT,2328,25000,65700,90700,990,CRAWL,1950,FRAME,D,2,1,0
35106,094 01 0 452.00,SINGLE FAMILY,1607  ELECTRIC AVE,NASHVILLE,2015-07-16,615000,f,f,0.25,URBAN SERVICES DISTRICT,2328,25000,425900,467800,2674,CRAWL,2015,FRAME,A,4,3,1
35107,094 02 0 068.00,SINGLE FAMILY,1704  EASTSIDE AVE,NASHVILLE,2015-07-02,95000,f,f,0.17,URBAN SERVICES DISTRICT,2328,25000,68400,93400,540,CRAWL,1930,BRICK,D,2,1,0
35108,094 02 0 218.00,SINGLE FAMILY,2008  EASTSIDE AVE,NASHVILLE,2015-07-24,192000,f,f,0.17,URBAN SERVICES DISTRICT,2328,25000,392600,417600,2522,CRAWL,2016,FRAME,A,3,3,0
35110,044 01 0 023.00,SINGLE FAMILY,137  SCENIC VIEW RD,OLD HICKORY,2015-07-29,123000,f,f,0.27,GENERAL SERVICES DISTRICT,6226,17000,82900,99900,1069,CRAWL,1959,BRICK,C,3,1,0
35111,044 11 0 074.00,SINGLE FAMILY,105  WILMINGTON ST,OLD HICKORY,2015-07-24,125000,f,f,0.17,GENERAL SERVICES DISTRICT,6226,17000,66400,88900,947,CRAWL,1930,FRAME,D,3,1,0
35112,044 11 0 095.00,SINGLE FAMILY,500  LAWRENCE ST,OLD HICKORY,2015-07-10,144900,f,f,0.13,GENERAL SERVICES DISTRICT,6226,17000,106400,128900,960,PT BSMT,1930,BRICK,D,3,1,0
35113,044 14 0 010.00,SINGLE FAMILY,226  MARTINGALE DR,OLD HICKORY,2015-07-17,118500,f,f,0.25,GENERAL SERVICES DISTRICT,6226,17000,73100,90100,912,CRAWL,1948,FRAME,D,2,1,0
35114,044 14 0 076.00,SINGLE FAMILY,1305  DONELSON AVE,OLD HICKORY,2015-07-10,150000,f,f,0.34,GENERAL SERVICES DISTRICT,6226,17000,114000,132100,1604.76001,FULL BSMT,1935,FRAME,C,3,2,0
35115,044 15 0 005.00,SINGLE FAMILY,802  BRYAN ST,OLD HICKORY,2015-07-08,85000,f,f,0.26,GENERAL SERVICES DISTRICT,6226,17000,183800,200800,1880,FULL BSMT,1928,FRAME,C,4,3,0
35116,044 15 0 054.00,SINGLE FAMILY,710  CLEVES ST,OLD HICKORY,2015-07-22,87900,f,f,0.12,GENERAL SERVICES DISTRICT,6226,17000,112800,129800,894,CRAWL,1927,FRAME,C,3,1,0
35117,044 15 0 135.00,SINGLE FAMILY,801  HADLEY AVE,OLD HICKORY,2015-07-07,135000,f,f,0.14,GENERAL SERVICES DISTRICT,6226,27000,99000,134000,1344,CRAWL,1927,FRAME,C,3,1,1
35118,044 15 0 213.00,SINGLE FAMILY,901  JONES ST,OLD HICKORY,2015-07-08,150000,f,f,0.11,GENERAL SERVICES DISTRICT,6226,27000,156200,186100,1408,CRAWL,1930,FRAME,C,4,2,0
35121,044 15 0 364.00,SINGLE FAMILY,1103  CLEVES ST,OLD HICKORY,2015-07-20,134000,f,f,0.2,GENERAL SERVICES DISTRICT,6226,17000,74400,91400,854,PT BSMT,1930,FRAME,C,3,1,0
35131,053 03 0 199.00,SINGLE FAMILY,1301  CLARKE ST,OLD HICKORY,2015-07-10,249900,f,f,0.11,GENERAL SERVICES DISTRICT,6226,27000,193000,223200,1734,PT BSMT,1920,FRAME,C,3,2,0
35136,053 12 0 036.00,SINGLE FAMILY,163  PARK CIR,OLD HICKORY,2015-07-07,133000,f,f,0.26,GENERAL SERVICES DISTRICT,6231,12000,125400,140600,1253,PT BSMT,1940,STONE,C,3,1,0
35137,053 12 0 050.00,SINGLE FAMILY,178  PARK CIR,OLD HICKORY,2015-07-30,150000,f,f,0.35,GENERAL SERVICES DISTRICT,6231,12000,113800,125800,1305,CRAWL,1924,FRAME,D,3,2,0
35138,053 15 0 038.00,SINGLE FAMILY,672  KINGS WAY DR,OLD HICKORY,2015-07-16,153900,f,f,0.18,GENERAL SERVICES DISTRICT,6231,26000,109700,135700,1202,CRAWL,1996,BRICK/FRAME,C,3,2,0
35139,053 16 0 027.00,SINGLE FAMILY,224  PITTS AVE,OLD HICKORY,2015-07-23,52000,f,f,0.5,GENERAL SERVICES DISTRICT,6231,26000,53500,79500,964,CRAWL,1930,FRAME,C,2,1,0
35140,053 16 0 169.00,SINGLE FAMILY,114  RIFLE RANGE RD,OLD HICKORY,2015-07-30,132500,f,f,0.19,GENERAL SERVICES DISTRICT,6231,26000,95800,121800,1182,CRAWL,1995,BRICK/FRAME,C,3,2,0
35141,053 16 0 254.00,SINGLE FAMILY,836  STONE HEDGE CT,OLD HICKORY,2015-07-01,147900,f,f,0.2,GENERAL SERVICES DISTRICT,6231,26000,107800,133800,1265,CRAWL,1997,FRAME,C,3,2,0
35143,054 15 0 001.00,SINGLE FAMILY,368  WILLOW BOUGH LN,OLD HICKORY,2015-07-24,360000,f,f,1.11,GENERAL SERVICES DISTRICT,6227,99000,180300,279300,2805.20001,FULL BSMT,1978,BRICK,A,3,2,0
35151,063 04 0 103.00,SINGLE FAMILY,740  CHARLIE GANN DR,OLD HICKORY,2015-07-30,140000,f,f,0.28,GENERAL SERVICES DISTRICT,6231,26000,94300,120300,1242,CRAWL,1999,FRAME,C,3,1,1
35152,063 04 0 104.00,SINGLE FAMILY,736  CHARLIE GANN DR,OLD HICKORY,2015-07-16,136600,f,f,0.24,GENERAL SERVICES DISTRICT,6231,26000,94500,120500,1242,CRAWL,1998,FRAME,C,3,2,0
35153,063 12 0 025.00,SINGLE FAMILY,704  COBBLESTONE CT,OLD HICKORY,2015-07-23,150000,f,f,0.22,GENERAL SERVICES DISTRICT,6230,30000,94600,124600,1171,CRAWL,1988,BRICK/FRAME,C,3,2,0
35156,064 01 0 005.01,SINGLE FAMILY,112  PAULA DR,OLD HICKORY,2015-07-22,149400,f,f,0.28,GENERAL SERVICES DISTRICT,6231,30000,108400,138400,1361,CRAWL,2002,BRICK,C,3,2,0
35157,064 01 0 030.00,SINGLE FAMILY,202  MONTCHANIN RD,OLD HICKORY,2015-07-15,384900,f,f,0.72,GENERAL SERVICES DISTRICT,6227,90000,219700,338200,3066,CRAWL,1999,BRICK,A,3,2,1
35158,064 04 0 042.00,ZERO LOT LINE,4613  WOODVIEW CIR,OLD HICKORY,2015-07-17,148000,f,t,0.31,GENERAL SERVICES DISTRICT,6228,12500,67600,80100,891,CRAWL,1983,BRICK/FRAME,C,2,1,0
35159,064 04 0 044.00,ZERO LOT LINE,305  WOODVIEW CT,OLD HICKORY,2015-07-17,148000,f,t,0.23,GENERAL SERVICES DISTRICT,6228,12500,70000,82500,890,CRAWL,1983,BRICK,C,2,1,0
35160,064 04 0 095.00,ZERO LOT LINE,4615  WOODVIEW CIR,OLD HICKORY,2015-07-17,148000,f,t,0.17,GENERAL SERVICES DISTRICT,6228,12500,67500,80000,890,CRAWL,1983,BRICK/FRAME,C,2,1,0
35161,064 04 0 104.00,ZERO LOT LINE,307  WOODVIEW CT,OLD HICKORY,2015-07-17,148000,f,t,0.27,GENERAL SERVICES DISTRICT,6228,12500,70000,82500,890,CRAWL,1983,BRICK,C,2,1,0
35163,064 09 0 163.00,SINGLE FAMILY,4324  BRACKENWOOD DR,OLD HICKORY,2015-07-09,142000,f,f,0.21,GENERAL SERVICES DISTRICT,6230,30000,95300,125300,1234,CRAWL,1986,BRICK/FRAME,C,3,2,0
35164,064 09 0 166.00,SINGLE FAMILY,405  BRANNON HILL CT,OLD HICKORY,2015-07-23,146000,f,f,0.22,GENERAL SERVICES DISTRICT,6230,30000,109800,139800,1518,SLAB,1987,BRICK/FRAME,C,3,3,0
35165,064 09 0 184.00,SINGLE FAMILY,200  BARRINGTON CT,OLD HICKORY,2015-07-06,175000,f,f,0.21,GENERAL SERVICES DISTRICT,6230,30000,136800,166800,1876,CRAWL,1987,BRICK/FRAME,C,3,3,0
35166,064 09 0 219.00,SINGLE FAMILY,4237  BRACKENWOOD DR,OLD HICKORY,2015-07-10,172000,f,f,0.22,GENERAL SERVICES DISTRICT,6230,30000,95600,137500,1222,CRAWL,1987,BRICK/FRAME,C,3,2,0
35169,064 12 0 061.00,SINGLE FAMILY,4731  KALAMATH DR,OLD HICKORY,2015-07-22,136000,f,f,0.45,GENERAL SERVICES DISTRICT,6228,25000,105700,130700,1834,FULL BSMT,1975,BRICK/FRAME,C,3,2,0
35177,065 09 0 080.00,SINGLE FAMILY,4884  WHITTIER DR,OLD HICKORY,2015-07-06,123600,f,f,0.34,GENERAL SERVICES DISTRICT,6228,25000,92000,117000,1250,FULL BSMT,1972,BRICK,C,3,1,1
35178,065 13 0 108.00,ZERO LOT LINE,4726  CASCADE DR,OLD HICKORY,2015-07-31,61500,f,f,0.2,GENERAL SERVICES DISTRICT,6228,12500,67400,79900,1199,CRAWL,1983,BRICK/FRAME,C,3,1,1
35179,073 03 0 058.00,SINGLE FAMILY,2837  MCGAVOCK PIKE,NASHVILLE,2015-07-17,270000,f,f,0.68,URBAN SERVICES DISTRICT,4127,35000,229800,264800,2082,CRAWL,1987,BRICK,C,3,3,0
35180,073 11 0 017.00,SINGLE FAMILY,2832  DONNA HILL DR,NASHVILLE,2015-07-17,163000,f,f,0.55,URBAN SERVICES DISTRICT,4127,26000,112900,149000,2038,PT BSMT,1958,BRICK,C,4,1,1
35181,073 11 0 042.00,SINGLE FAMILY,2323  RIDGELAND DR,NASHVILLE,2015-07-10,160000,f,f,0.32,URBAN SERVICES DISTRICT,4127,26000,100900,139700,1551,CRAWL,1958,BRICK,C,3,1,0
35182,073 12 0 031.00,SINGLE FAMILY,2409  RIDGELAND DR,NASHVILLE,2015-07-31,125000,f,f,0.43,URBAN SERVICES DISTRICT,4127,26000,90000,120000,1376,CRAWL,1958,BRICK,C,3,1,0
35183,073 16 0 077.00,SINGLE FAMILY,2516  STONES RIVER CT,NASHVILLE,2015-07-28,286000,f,f,0.67,URBAN SERVICES DISTRICT,4127,36000,183500,223300,2275.42999,FULL BSMT,1966,BRICK,C,3,2,0
35184,074 08 0 062.00,SINGLE FAMILY,7042  BONNAVENT DR,HERMITAGE,2015-07-31,161000,f,f,0.5,GENERAL SERVICES DISTRICT,6233,21000,114500,135500,2101.12,FULL BSMT,1965,BRICK,C,3,2,0
